date,rank_today,full_name,html_url,primary_audience,audience_tags,overall_insight_score,general_user_score,data_analyst_score,data_scientist_score,usefulness_score,momentum_score,reproducibility_score,data_asset_score,dashboard_readiness_score,maintenance_score,risk_score,difficulty_level,recommended_action,one_sentence_summary,why_it_matters,portfolio_project_idea,evidence,risk_flags,confidence,language,topics,stars,forks,open_issues,license,pushed_at,first_seen_date,last_seen_date,days_seen,rank_previous,rank_change,star_delta_since_previous_seen,fork_delta_since_previous_seen,source_status,image_asset_path,image_prompt_path
2026-09-20,1,melgarafael/DeskcommCRM,https://github.com/melgarafael/DeskcommCRM,general_user,"[""general_user""]",95.36,100.0,12.0,25.0,94.98,96.84,95,75.0,65,100.0,0.0,Intermediate,Try today,"melgarafael/DeskcommCRM is a TypeScript project for General User: Open-source AI sales OS — self-hosted CRM with native AI agents + WhatsApp (WAHA). Open alternative to Kommo, Octadesk & Intercom for any business that sells by chat. MCP-ready, multi-tenant, LGPD.",It maps to General User needs with an evidence-based score of 95.36.,"Turn DeskcommCRM into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 3278"", ""Forks: 796"", ""Language: TypeScript"", ""License: MIT"", ""README length: 34081"", ""Topics: ai, ai-agents, chatbot, crm, customer-support, ecommerce, lgpd, mcp, multi-tenant, nextjs, nuvemshop, open-source, rag, sales-automation, self-hosted, supabase, typescript, waha, whatsapp, whatsapp-api""]",[],high,TypeScript,"[""ai"", ""ai-agents"", ""chatbot"", ""crm"", ""customer-support"", ""ecommerce"", ""lgpd"", ""mcp"", ""multi-tenant"", ""nextjs"", ""nuvemshop"", ""open-source"", ""rag"", ""sales-automation"", ""self-hosted"", ""supabase"", ""typescript"", ""waha"", ""whatsapp"", ""whatsapp-api""]",3278,796,127,MIT,2026-09-19T18:30:44Z,2026-07-27,2026-09-20,6,,,,,live_github_api,,
2026-09-20,2,apache/airflow,https://github.com/apache/airflow,general_user,"[""general_user""]",95.22,90.5,30.5,31.0,95.72,100.0,100.0,75.0,65,100.0,0.0,Advanced,Try today,"apache/airflow is a Python project for General User: Apache Airflow - A platform to programmatically author, schedule, and monitor workflows",It maps to General User needs with an evidence-based score of 95.22.,"Turn airflow into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 46895"", ""Forks: 17866"", ""Language: Python"", ""License: Apache-2.0"", ""README length: 41241"", ""Topics: airflow, apache, apache-airflow, automation, dag, data-engineering, data-integration, data-orchestrator, data-pipelines, data-science, elt, etl, machine-learning, mlops, orchestration, python, scheduler, workflow, workflow-engine, workflow-orchestration""]",[],high,Python,"[""airflow"", ""apache"", ""apache-airflow"", ""automation"", ""dag"", ""data-engineering"", ""data-integration"", ""data-orchestrator"", ""data-pipelines"", ""data-science"", ""elt"", ""etl"", ""machine-learning"", ""mlops"", ""orchestration"", ""python"", ""scheduler"", ""workflow"", ""workflow-engine"", ""workflow-orchestration""]",46895,17866,2135,Apache-2.0,2026-09-19T18:30:02Z,2026-07-02,2026-09-20,65,,,,,live_github_api,,
2026-09-20,3,majiayu000/spellbook,https://github.com/majiayu000/spellbook,general_user,"[""general_user""]",93.13,100.0,18.0,6.0,88.92,91.73,95,75.0,65,100.0,0.0,Intermediate,Try today,"majiayu000/spellbook is a Python project for General User: Cross-runtime skills for Claude Code, Codex, and multi-agent workflows.",It maps to General User needs with an evidence-based score of 93.13.,"Turn spellbook into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 280"", ""Forks: 26"", ""Language: Python"", ""License: MIT"", ""README length: 24390"", ""Topics: agent-skills, ai-agent-skills, ai-agents, ai-coding-assistant, automation, claude, claude-code, claude-code-skills, code-review, codex, codex-skills, cross-runtime, developer-tools, multi-agent, productivity, prompt-engineering, skill-library, software-development, spellbook, workflows""]",[],high,Python,"[""agent-skills"", ""ai-agent-skills"", ""ai-agents"", ""ai-coding-assistant"", ""automation"", ""claude"", ""claude-code"", ""claude-code-skills"", ""code-review"", ""codex"", ""codex-skills"", ""cross-runtime"", ""developer-tools"", ""multi-agent"", ""productivity"", ""prompt-engineering"", ""skill-library"", ""software-development"", ""spellbook"", ""workflows""]",280,26,0,MIT,2026-09-19T17:52:07Z,2026-07-03,2026-09-20,9,,,,,live_github_api,,
2026-09-20,4,oomol-lab/open-flow,https://github.com/oomol-lab/open-flow,general_user,"[""general_user""]",92.43,100.0,12.0,12.5,87.03,90.14,95,75.0,65,100.0,0.0,Intermediate,Try today,"oomol-lab/open-flow is a TypeScript project for General User: Build workflows you can see, code, run, and own. Open-source visual workflow automation with real TypeScript, isolated execution, and a self-hosted Control API.",It maps to General User needs with an evidence-based score of 92.43.,"Turn open-flow into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 130"", ""Forks: 17"", ""Language: TypeScript"", ""License: Apache-2.0"", ""README length: 16065"", ""Topics: automation, cron, docker, integrations, javascript, nodejs, oomol, orchestration, react, self-hosted, typescript, visual-programming, webhook, workflow, workflow-automation, workflow-engine, workflows""]",[],high,TypeScript,"[""automation"", ""cron"", ""docker"", ""integrations"", ""javascript"", ""nodejs"", ""oomol"", ""orchestration"", ""react"", ""self-hosted"", ""typescript"", ""visual-programming"", ""webhook"", ""workflow"", ""workflow-automation"", ""workflow-engine"", ""workflows""]",130,17,4,Apache-2.0,2026-09-19T18:05:04Z,2026-09-04,2026-09-20,4,,,,,live_github_api,,
2026-09-20,5,asheshgoplani/agent-deck,https://github.com/asheshgoplani/agent-deck,general_user,"[""general_user""]",91.93,90.5,12.0,0.0,87.58,94.2,95,75.0,65,100.0,0.0,Advanced,Try today,"asheshgoplani/agent-deck is a Go project for General User: Terminal session manager for AI coding agents. One TUI for Claude, Gemini, OpenCode, Codex, and more.",It maps to General User needs with an evidence-based score of 91.93.,"Turn agent-deck into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 922"", ""Forks: 167"", ""Language: Go"", ""License: MIT"", ""README length: 77182"", ""Topics: ai-agent, ai-agents, ai-coding-assistant, aider, bubble-tea, claude-code, cli, codex, developer-tools, discord, gemini-cli, golang, mcp, productivity, session-manager, terminal, tmux, tui""]",[],high,Go,"[""ai-agent"", ""ai-agents"", ""ai-coding-assistant"", ""aider"", ""bubble-tea"", ""claude-code"", ""cli"", ""codex"", ""developer-tools"", ""discord"", ""gemini-cli"", ""golang"", ""mcp"", ""productivity"", ""session-manager"", ""terminal"", ""tmux"", ""tui""]",922,167,0,MIT,2026-09-19T17:48:57Z,2026-07-13,2026-09-20,15,,,,,live_github_api,,
2026-09-20,6,the911fund/skill-of-skills,https://github.com/the911fund/skill-of-skills,general_user,"[""general_user""]",91.55,90.5,30.5,18.0,79.77,87.62,100.0,95.0,65,100.0,0.0,Intermediate,Try today,"the911fund/skill-of-skills is a Python project for General User: The autonomous discovery engine for AI coding tools. Indexes skills, plugins, MCP servers, agents, and integrations across Claude Code, Codex, Gemini CLI, and more.",It maps to General User needs with an evidence-based score of 91.55.,"Turn skill-of-skills into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 38"", ""Forks: 13"", ""Language: Python"", ""License: MIT"", ""README length: 322760"", ""Topics: ai-tools, automation, claude-code, discovery-engine, mcp-servers, n8n, open-source, plugins, skills""]",[],high,Python,"[""ai-tools"", ""automation"", ""claude-code"", ""discovery-engine"", ""mcp-servers"", ""n8n"", ""open-source"", ""plugins"", ""skills""]",38,13,5,MIT,2026-09-19T18:25:03Z,2026-07-08,2026-09-20,29,,,,,live_github_api,,
2026-09-20,7,drenlia-inc/agila,https://github.com/drenlia-inc/agila,general_user,"[""general_user""]",91.23,100.0,24.5,25.0,83.78,87.39,95,75.0,65,100.0,0.0,Intermediate,Try today,drenlia-inc/agila is a TypeScript project for General User: Simple and easy Kanban web application built with React TS PostgreSQL,It maps to General User needs with an evidence-based score of 91.23.,"Turn agila into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 34"", ""Forks: 13"", ""Language: TypeScript"", ""License: MIT"", ""README length: 15758"", ""Topics: agile, agile-development, agile-management, agile-methodology, javascript, kanban, open-source, productivity, project, project-management, react, reactjs, self-hosted, sprint, sprint-planning, task-board, task-management, typescript""]",[],high,TypeScript,"[""agile"", ""agile-development"", ""agile-management"", ""agile-methodology"", ""javascript"", ""kanban"", ""open-source"", ""productivity"", ""project"", ""project-management"", ""react"", ""reactjs"", ""self-hosted"", ""sprint"", ""sprint-planning"", ""task-board"", ""task-management"", ""typescript""]",34,13,1,MIT,2026-09-19T17:18:08Z,2026-08-13,2026-09-20,11,,,,,live_github_api,,
2026-09-20,8,ljtn/epiq,https://github.com/ljtn/epiq,general_user,"[""general_user""]",91.21,100.0,12.0,12.5,89.69,92.38,73,75.0,65,100.0,0.0,Intermediate,Try today,"ljtn/epiq is a TypeScript project for General User: Distributed, code-native issue tracker - audit workflows via time-travel",It maps to General User needs with an evidence-based score of 91.21.,"Turn epiq into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 383"", ""Forks: 14"", ""Language: TypeScript"", ""License: MIT"", ""README length: 17075"", ""Topics: cli, command-line, git-based, issue-tracker, kanban, offline-first, productivity, task-manager, tui""]",[],high,TypeScript,"[""cli"", ""command-line"", ""git-based"", ""issue-tracker"", ""kanban"", ""offline-first"", ""productivity"", ""task-manager"", ""tui""]",383,14,1,MIT,2026-09-19T18:19:00Z,2026-08-16,2026-09-20,17,,,,,live_github_api,,
2026-09-20,9,schmitech/orbit,https://github.com/schmitech/orbit,general_user,"[""general_user"", ""data_scientist""]",91.06,90.5,43.0,55.5,85.2,92.2,95,75.0,65,100.0,0.0,Intermediate,Try today,"schmitech/orbit is a Python project for General User: Self-hosted AI gateway for private RAG, natural-language data access, and tool-calling agents.",It maps to General User needs with an evidence-based score of 91.06.,"Turn orbit into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 351"", ""Forks: 56"", ""Language: Python"", ""License: Apache-2.0"", ""README length: 11794"", ""Topics: ai-assistant, ai-gateway, ai-safety, anthropic, chatbot, developer-tools, elasticsearch, llm, mongodb, natural-language-to-sql, ollama-client, openai, python, rag, retrieval-augmented-generation, self-hosted, speech-to-text, text-to-speech, vector-database""]",[],high,Python,"[""ai-assistant"", ""ai-gateway"", ""ai-safety"", ""anthropic"", ""chatbot"", ""developer-tools"", ""elasticsearch"", ""llm"", ""mongodb"", ""natural-language-to-sql"", ""ollama-client"", ""openai"", ""python"", ""rag"", ""retrieval-augmented-generation"", ""self-hosted"", ""speech-to-text"", ""text-to-speech"", ""vector-database""]",351,56,0,Apache-2.0,2026-09-19T18:35:25Z,2026-07-05,2026-09-20,7,,,,,live_github_api,,
2026-09-20,10,simstudioai/sim,https://github.com/simstudioai/sim,general_user,"[""general_user""]",90.52,78.0,12.0,12.5,90.1,100.0,83,75.0,65,100.0,0.0,Advanced,Try today,"simstudioai/sim is a TypeScript project for General User: Sim is the collaborative workspace to build, deploy, and monitor AI agents and workflows. Used by 100,000+ builders.",It maps to General User needs with an evidence-based score of 90.52.,"Turn sim into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 29677"", ""Forks: 3841"", ""Language: TypeScript"", ""License: Apache-2.0"", ""README length: 9742"", ""Topics: agent-workflow, agentic-workflow, agents, ai, aiagents, anthropic, artificial-intelligence, automation, chatbot, deepseek, gemini, low-code, nextjs, no-code, openai, rag, react, typescript""]",[],high,TypeScript,"[""agent-workflow"", ""agentic-workflow"", ""agents"", ""ai"", ""aiagents"", ""anthropic"", ""artificial-intelligence"", ""automation"", ""chatbot"", ""deepseek"", ""gemini"", ""low-code"", ""nextjs"", ""no-code"", ""openai"", ""rag"", ""react"", ""typescript""]",29677,3841,350,Apache-2.0,2026-09-19T18:09:30Z,2026-07-03,2026-09-20,29,,,,,live_github_api,,
