date,rank_today,full_name,html_url,primary_audience,audience_tags,overall_insight_score,general_user_score,data_analyst_score,data_scientist_score,usefulness_score,momentum_score,reproducibility_score,data_asset_score,dashboard_readiness_score,maintenance_score,risk_score,difficulty_level,recommended_action,one_sentence_summary,why_it_matters,portfolio_project_idea,evidence,risk_flags,confidence,language,topics,stars,forks,open_issues,license,pushed_at,first_seen_date,last_seen_date,days_seen,rank_previous,rank_change,star_delta_since_previous_seen,fork_delta_since_previous_seen,source_status,image_asset_path,image_prompt_path
2026-08-31,1,coleam00/Archon,https://github.com/coleam00/Archon,general_user,"[""general_user""]",96.97,100.0,12.0,12.5,99.83,100.0,95,75.0,65,100.0,0.0,Intermediate,Try today,coleam00/Archon is a TypeScript project for General User: The first open-source harness builder for AI coding. Make AI coding deterministic and repeatable.,It maps to General User needs with an evidence-based score of 96.97.,"Turn Archon into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 23317"", ""Forks: 3467"", ""Language: TypeScript"", ""License: MIT"", ""README length: 19131"", ""Topics: ai, automation, bun, claude, cli, coding-assistant, developer-tools, typescript, workflow-engine, yaml""]",[],high,TypeScript,"[""ai"", ""automation"", ""bun"", ""claude"", ""cli"", ""coding-assistant"", ""developer-tools"", ""typescript"", ""workflow-engine"", ""yaml""]",23317,3467,285,MIT,2026-08-31T10:44:53Z,2026-07-18,2026-08-31,7,,,,,live_github_api,,
2026-08-31,2,oomol-lab/open-connector,https://github.com/oomol-lab/open-connector,general_user,"[""general_user""]",95.83,100.0,12.0,24.5,96.24,97.89,95,75.0,65,100.0,0.0,Intermediate,Try today,"oomol-lab/open-connector is a TypeScript project for General User: Open-source auth gateway connecting 1000+ SaaS providers to AI agents through SDK, CLI, MCP, HTTP, and OpenAPI.",It maps to General User needs with an evidence-based score of 95.83.,"Turn open-connector into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 5449"", ""Forks: 465"", ""Language: TypeScript"", ""License: Apache-2.0"", ""README length: 18091"", ""Topics: agent-tools, ai-agents, api-gateway, automation, cli, cloudflare-workers, connectors, integration-platform, mcp, model-context-protocol, oauth, oomol, openapi, openconnector, saas-integrations, sdk, self-hosted, typescript""]",[],high,TypeScript,"[""agent-tools"", ""ai-agents"", ""api-gateway"", ""automation"", ""cli"", ""cloudflare-workers"", ""connectors"", ""integration-platform"", ""mcp"", ""model-context-protocol"", ""oauth"", ""oomol"", ""openapi"", ""openconnector"", ""saas-integrations"", ""sdk"", ""self-hosted"", ""typescript""]",5449,465,3,Apache-2.0,2026-08-31T10:45:52Z,2026-07-03,2026-08-31,16,,,,,live_github_api,,
2026-08-31,3,Osmantic/ODS,https://github.com/Osmantic/ODS,general_user,"[""general_user"", ""data_scientist""]",94.03,100.0,30.5,55.5,96.11,97.79,95,80.0,100.0,100.0,15,Intermediate,Try today,"Osmantic/ODS is a Python project for General User: Turn your PC, Mac, or Linux box into an AI server.  LLM inference, chat UI, voice, agents, workflows, RAG, and image generation.",It maps to General User needs with an evidence-based score of 94.03.,"Turn ODS into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 5181"", ""Forks: 759"", ""Language: Python"", ""License: Apache-2.0"", ""README length: 26346"", ""Topics: ai-agents, amd, comfyui, docker, llama-cpp, llm, local-ai, n8n, nvidia, open-webui, rag, self-hosted, speech-to-text, strix-halo, text-to-speech, workflow-automation""]","[""many open issues relative to stars""]",high,Python,"[""ai-agents"", ""amd"", ""comfyui"", ""docker"", ""llama-cpp"", ""llm"", ""local-ai"", ""n8n"", ""nvidia"", ""open-webui"", ""rag"", ""self-hosted"", ""speech-to-text"", ""strix-halo"", ""text-to-speech"", ""workflow-automation""]",5181,759,1480,Apache-2.0,2026-08-31T10:49:06Z,2026-07-20,2026-08-31,8,,,,,live_github_api,,
2026-08-31,4,kestra-io/kestra,https://github.com/kestra-io/kestra,general_user,"[""general_user""]",93.52,90.5,37.0,0.0,95.72,100.0,83,75.0,65,100.0,0.0,Intermediate,Try today,kestra-io/kestra is a Java project for General User: Event Driven Orchestration & Scheduling Platform for Mission Critical Applications,It maps to General User needs with an evidence-based score of 93.52.,"Turn kestra into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 27961"", ""Forks: 2969"", ""Language: Java"", ""License: Apache-2.0"", ""README length: 13786"", ""Topics: ai-agents, automation, control-plane, data-engineering, data-orchestration, data-orchestrator, devops, etl, hacktoberfest, high-availability, infra-automation, infra-ops, infrastructure-as-code, java, low-code, orchestration, pipeline, pipeline-as-code, scheduler, workflow""]",[],high,Java,"[""ai-agents"", ""automation"", ""control-plane"", ""data-engineering"", ""data-orchestration"", ""data-orchestrator"", ""devops"", ""etl"", ""hacktoberfest"", ""high-availability"", ""infra-automation"", ""infra-ops"", ""infrastructure-as-code"", ""java"", ""low-code"", ""orchestration"", ""pipeline"", ""pipeline-as-code"", ""scheduler"", ""workflow""]",27961,2969,655,Apache-2.0,2026-08-31T10:48:14Z,2026-07-02,2026-08-31,21,,,,,live_github_api,,
2026-08-31,5,SigNoz/signoz,https://github.com/SigNoz/signoz,general_user,"[""general_user""]",92.32,80.5,37.0,0.0,91.22,100.0,95,75.0,65,100.0,0.0,Intermediate,Try today,"SigNoz/signoz is a TypeScript project for General User: SigNoz is an open-source, OpenTelemetry-native observability platform for your team and their AI agents. Get logs, metrics, and traces in one tool with features like APM, distributed tracing, log management, infra monitoring, etc. Combined with SigNoz MCP and a native AI teammate (in SigNoz Cloud) it helps you build more resilient apps.",It maps to General User needs with an evidence-based score of 92.32.,"Turn signoz into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 31979"", ""Forks: 2464"", ""Language: TypeScript"", ""License: NOASSERTION"", ""README length: 9529"", ""Topics: apm, application-monitoring, distributed-tracing, go, good-first-issue, jaeger, log, logs, metrics, monitoring, nextjs, observability, open-source, opentelemetry, prometheus, react, reactjs, self-hosted, tracing, typescript""]",[],high,TypeScript,"[""apm"", ""application-monitoring"", ""distributed-tracing"", ""go"", ""good-first-issue"", ""jaeger"", ""log"", ""logs"", ""metrics"", ""monitoring"", ""nextjs"", ""observability"", ""open-source"", ""opentelemetry"", ""prometheus"", ""react"", ""reactjs"", ""self-hosted"", ""tracing"", ""typescript""]",31979,2464,1550,NOASSERTION,2026-08-31T10:42:20Z,2026-07-04,2026-08-31,28,,,,,live_github_api,,
2026-08-31,6,zhikunqingtao/zhikuncode,https://github.com/zhikunqingtao/zhikuncode,general_user,"[""general_user""]",90.83,78.0,12.0,24.5,80.32,92.82,100.0,95.0,65,100.0,0.0,Advanced,Try today,zhikunqingtao/zhikuncode is a Java project for General User: Codex/Claude Code/Cursor的开源增强版，专注一句话实现复杂长程任务（教育、编程、办公、生活、娱乐、游戏）。部署在你自己的服务器上，团队用浏览器打开就能编程——包括手机。CLI & Web UI 双入口，Multi-Agent 协作，原生直连千问/DeepSeek 等国产大模型。技能/插件/跨会话记忆，8 层安全沙箱，数据不离开你的机器。Docker 一键部署，MIT 开源，零锁定。,It maps to General User needs with an evidence-based score of 90.83.,"Turn zhikuncode into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 475"", ""Forks: 136"", ""Language: Java"", ""License: MIT"", ""README length: 61328"", ""Topics: ai-coding-assistant, chinese-llm, docker, llm, multi-agent, open-source, self-hosted, web-ui""]",[],high,Java,"[""ai-coding-assistant"", ""chinese-llm"", ""docker"", ""llm"", ""multi-agent"", ""open-source"", ""self-hosted"", ""web-ui""]",475,136,24,MIT,2026-08-31T10:44:06Z,2026-07-26,2026-08-31,4,,,,,live_github_api,,
2026-08-31,7,superplanehq/superplane,https://github.com/superplanehq/superplane,general_user,"[""general_user""]",90.46,100.0,24.5,12.5,96.34,97.97,71,45.0,65,100.0,0.0,Advanced,Try today,superplanehq/superplane is a Go project for General User: The open source control plane for agentic engineering.,It maps to General User needs with an evidence-based score of 90.46.,"Turn superplane into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 5664"", ""Forks: 622"", ""Language: Go"", ""License: Apache-2.0"", ""README length: 22474"", ""Topics: automation, control-plane, devops, event-driven, go, kubernetes, platform-engineering, python, react, release-automation, self-hosted, workflow-automation""]",[],high,Go,"[""automation"", ""control-plane"", ""devops"", ""event-driven"", ""go"", ""kubernetes"", ""platform-engineering"", ""python"", ""react"", ""release-automation"", ""self-hosted"", ""workflow-automation""]",5664,622,552,Apache-2.0,2026-08-31T10:33:41Z,2026-07-03,2026-08-31,25,,,,,live_github_api,,
2026-08-31,8,n8n-io/n8n,https://github.com/n8n-io/n8n,general_user,"[""general_user""]",90.3,100.0,12.5,24.5,100.0,100.0,83,20.0,45,100.0,0.0,Advanced,Try today,"n8n-io/n8n is a TypeScript project for General User: Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",It maps to General User needs with an evidence-based score of 90.30.,"Turn n8n into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 202936"", ""Forks: 60469"", ""Language: TypeScript"", ""License: NOASSERTION"", ""README length: 3998"", ""Topics: ai, apis, automation, cli, data-flow, development, integration-framework, integrations, ipaas, low-code, low-code-platform, mcp, mcp-client, mcp-server, n8n, no-code, self-hosted, typescript, workflow, workflow-automation""]",[],high,TypeScript,"[""ai"", ""apis"", ""automation"", ""cli"", ""data-flow"", ""development"", ""integration-framework"", ""integrations"", ""ipaas"", ""low-code"", ""low-code-platform"", ""mcp"", ""mcp-client"", ""mcp-server"", ""n8n"", ""no-code"", ""self-hosted"", ""typescript"", ""workflow"", ""workflow-automation""]",202936,60469,1126,NOASSERTION,2026-08-31T10:48:08Z,2026-07-02,2026-08-31,73,,,,,live_github_api,,
2026-08-31,9,langgenius/dify,https://github.com/langgenius/dify,general_user,"[""general_user"", ""data_scientist""]",90.3,100.0,0.0,49.5,100.0,100.0,83,20.0,45,100.0,0.0,Advanced,Try today,"langgenius/dify is a TypeScript project for General User: Build Agentic workflows, RAG pipelines, with rich AI model and tool support on one collaborative workspace. Deploy on cloud, VPC, or self-hosted, so teams move from prototype to production without rebuilding the stack.",It maps to General User needs with an evidence-based score of 90.30.,"Turn dify into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 153985"", ""Forks: 24326"", ""Language: TypeScript"", ""License: NOASSERTION"", ""README length: 11824"", ""Topics: agent, agentic-ai, agentic-framework, agentic-workflow, ai, automation, claude, deepseek, genai, gpt, llm, low-code, mcp, nextjs, no-code, openai, python, skills, workflow""]",[],high,TypeScript,"[""agent"", ""agentic-ai"", ""agentic-framework"", ""agentic-workflow"", ""ai"", ""automation"", ""claude"", ""deepseek"", ""genai"", ""gpt"", ""llm"", ""low-code"", ""mcp"", ""nextjs"", ""no-code"", ""openai"", ""python"", ""skills"", ""workflow""]",153985,24326,999,NOASSERTION,2026-08-31T10:45:57Z,2026-07-02,2026-08-31,64,,,,,live_github_api,,
2026-08-31,10,rtk-ai/rtk,https://github.com/rtk-ai/rtk,general_user,"[""general_user""]",89.1,100.0,12.5,12.5,100.0,100.0,71,20.0,45,100.0,0.0,Advanced,Try today,"rtk-ai/rtk is a Rust project for General User: CLI proxy that reduces LLM token consumption by 60-90% on common dev commands. Single Rust binary, zero dependencies",It maps to General User needs with an evidence-based score of 89.10.,"Turn rtk into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 78011"", ""Forks: 4915"", ""Language: Rust"", ""License: Apache-2.0"", ""README length: 24176"", ""Topics: agentic-coding, ai-coding, anthropic, claude-code, cli, command-line-tool, cost-reduction, developer-tools, llm, open-source, productivity, rust, token-optimization""]",[],high,Rust,"[""agentic-coding"", ""ai-coding"", ""anthropic"", ""claude-code"", ""cli"", ""command-line-tool"", ""cost-reduction"", ""developer-tools"", ""llm"", ""open-source"", ""productivity"", ""rust"", ""token-optimization""]",78011,4915,2069,Apache-2.0,2026-08-31T09:27:34Z,2026-07-02,2026-08-31,14,,,,,live_github_api,,
