date,rank_today,full_name,html_url,primary_audience,audience_tags,overall_insight_score,general_user_score,data_analyst_score,data_scientist_score,usefulness_score,momentum_score,reproducibility_score,data_asset_score,dashboard_readiness_score,maintenance_score,risk_score,difficulty_level,recommended_action,one_sentence_summary,why_it_matters,portfolio_project_idea,evidence,risk_flags,confidence,language,topics,stars,forks,open_issues,license,pushed_at,first_seen_date,last_seen_date,days_seen,rank_previous,rank_change,star_delta_since_previous_seen,fork_delta_since_previous_seen,source_status,image_asset_path,image_prompt_path
2026-07-11,1,jeremylongshore/claude-code-plugins-plus-skills,https://github.com/jeremylongshore/claude-code-plugins-plus-skills,general_user,"[""general_user""]",95.34,90.5,30.5,30.5,90.04,96.27,100.0,95.0,65,100.0,0.0,Advanced,Try today,"jeremylongshore/claude-code-plugins-plus-skills is a Python project for General User: 425 plugins, 2,810 skills, 200 agents for Claude Code. Open-source marketplace at tonsofskills.com with the ccpi CLI package manager.",It maps to General User needs with an evidence-based score of 95.34.,"Turn claude-code-plugins-plus-skills into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 2496"", ""Forks: 357"", ""Language: Python"", ""License: MIT"", ""README length: 119318"", ""Topics: agent-skills, ai, ai-agents, anthropic, automation, claude-code, claude-code-plugins, developer-tools, devops, llm, marketplace, mcp, plugin-marketplace, plugin-system, saas, skills""]",[],high,Python,"[""agent-skills"", ""ai"", ""ai-agents"", ""anthropic"", ""automation"", ""claude-code"", ""claude-code-plugins"", ""developer-tools"", ""devops"", ""llm"", ""marketplace"", ""mcp"", ""plugin-marketplace"", ""plugin-system"", ""saas"", ""skills""]",2496,357,12,MIT,2026-07-11T05:32:33Z,2026-07-03,2026-07-11,4,,,,,live_github_api,,
2026-07-11,2,simstudioai/sim,https://github.com/simstudioai/sim,general_user,"[""general_user""]",90.52,78.0,12.0,12.5,90.1,100.0,83,75.0,65,100.0,0.0,Advanced,Try today,"simstudioai/sim is a TypeScript project for General User: Build, deploy, and orchestrate AI agents. Sim is the central intelligence layer for your AI workforce.",It maps to General User needs with an evidence-based score of 90.52.,"Turn sim into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 29032"", ""Forks: 3697"", ""Language: TypeScript"", ""License: Apache-2.0"", ""README length: 8633"", ""Topics: agent-workflow, agentic-workflow, agents, ai, aiagents, anthropic, artificial-intelligence, automation, chatbot, deepseek, gemini, low-code, nextjs, no-code, openai, rag, react, typescript""]",[],high,TypeScript,"[""agent-workflow"", ""agentic-workflow"", ""agents"", ""ai"", ""aiagents"", ""anthropic"", ""artificial-intelligence"", ""automation"", ""chatbot"", ""deepseek"", ""gemini"", ""low-code"", ""nextjs"", ""no-code"", ""openai"", ""rag"", ""react"", ""typescript""]",29032,3697,226,Apache-2.0,2026-07-11T06:23:45Z,2026-07-03,2026-07-11,5,,,,,live_github_api,,
2026-07-11,3,dongdongbh/Mindwtr,https://github.com/dongdongbh/Mindwtr,general_user,"[""general_user""]",89.19,78.0,24.5,12.5,82.66,94.79,95,75.0,65,100.0,0.0,Advanced,Try today,"dongdongbh/Mindwtr is a TypeScript project for General User: Get every task and idea out of your head, then see the next thing to do. Free, open-source Getting Things Done (GTD) app for desktop and mobile.",It maps to General User needs with an evidence-based score of 89.19.,"Turn Mindwtr into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 1224"", ""Forks: 75"", ""Language: TypeScript"", ""License: AGPL-3.0"", ""README length: 19425"", ""Topics: cross-platform, getting-things-done, gtd, gtd-applications, gtd-workflow, personal-management, productivity, second-brain, task-management, todo-app""]",[],high,TypeScript,"[""cross-platform"", ""getting-things-done"", ""gtd"", ""gtd-applications"", ""gtd-workflow"", ""personal-management"", ""productivity"", ""second-brain"", ""task-management"", ""todo-app""]",1224,75,78,AGPL-3.0,2026-07-11T05:44:48Z,2026-07-03,2026-07-11,12,,,,,live_github_api,,
2026-07-11,4,oomol-lab/open-connector,https://github.com/oomol-lab/open-connector,general_user,"[""general_user""]",89.1,100.0,12.0,24.5,92.64,94.86,71,45.0,65,100.0,0.0,Intermediate,Try today,"oomol-lab/open-connector is a TypeScript project for General User: Open-source auth gateway connecting 1000+ SaaS providers to AI agents through SDK, CLI, MCP, HTTP, and OpenAPI.",It maps to General User needs with an evidence-based score of 89.10.,"Turn open-connector into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 1269"", ""Forks: 72"", ""Language: TypeScript"", ""License: Apache-2.0"", ""README length: 14794"", ""Topics: agent-tools, ai-agents, api-gateway, automation, cli, cloudflare-workers, connectors, integration-platform, mcp, model-context-protocol, oauth, oomol, openapi, openconnector, saas-integrations, sdk, self-hosted, typescript""]",[],high,TypeScript,"[""agent-tools"", ""ai-agents"", ""api-gateway"", ""automation"", ""cli"", ""cloudflare-workers"", ""connectors"", ""integration-platform"", ""mcp"", ""model-context-protocol"", ""oauth"", ""oomol"", ""openapi"", ""openconnector"", ""saas-integrations"", ""sdk"", ""self-hosted"", ""typescript""]",1269,72,3,Apache-2.0,2026-07-11T05:46:37Z,2026-07-03,2026-07-11,2,,,,,live_github_api,,
2026-07-11,5,the911fund/skill-of-skills,https://github.com/the911fund/skill-of-skills,general_user,"[""general_user""]",88.86,90.5,30.5,18.0,78.57,86.61,100.0,95.0,65,100.0,15,Intermediate,Try today,"the911fund/skill-of-skills is a Python project for General User: The autonomous discovery engine for AI coding tools. Indexes skills, plugins, MCP servers, agents, and integrations across Claude Code, Codex, Gemini CLI, and more.",It maps to General User needs with an evidence-based score of 88.86.,"Turn skill-of-skills into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 23"", ""Forks: 8"", ""Language: Python"", ""License: MIT"", ""README length: 237449"", ""Topics: ai-tools, automation, claude-code, discovery-engine, mcp-servers, n8n, open-source, plugins, skills""]","[""many open issues relative to stars""]",high,Python,"[""ai-tools"", ""automation"", ""claude-code"", ""discovery-engine"", ""mcp-servers"", ""n8n"", ""open-source"", ""plugins"", ""skills""]",23,8,6,MIT,2026-07-11T06:25:03Z,2026-07-08,2026-07-11,2,,,,,live_github_api,,
2026-07-11,6,bex-co/bex,https://github.com/bex-co/bex,general_user,"[""general_user""]",88.79,80.5,24.5,12.5,81.08,92.51,95,75.0,65,100.0,0.0,Intermediate,Try today,bex-co/bex is a Go project for General User: The open-source Render alternative — AI-native. Git push → build → deploy on your own infrastructure; agents are first-class users.,It maps to General User needs with an evidence-based score of 88.79.,"Turn bex into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 409"", ""Forks: 44"", ""Language: Go"", ""License: Apache-2.0"", ""README length: 8286"", ""Topics: ai-agents, deploy, deploy-from-git, gitops, golang, heroku-alternative, hetzner, kubernetes, kubernetes-operator, mcp, paas, platform-engineering, render-alternative, self-hosted""]",[],high,Go,"[""ai-agents"", ""deploy"", ""deploy-from-git"", ""gitops"", ""golang"", ""heroku-alternative"", ""hetzner"", ""kubernetes"", ""kubernetes-operator"", ""mcp"", ""paas"", ""platform-engineering"", ""render-alternative"", ""self-hosted""]",409,44,4,Apache-2.0,2026-07-11T06:19:39Z,2026-07-07,2026-07-11,3,,,,,live_github_api,,
2026-07-11,7,Skyvern-AI/skyvern,https://github.com/Skyvern-AI/skyvern,general_user,"[""general_user""]",88.66,65.5,18.0,18.5,84.18,100.0,95,75.0,65,100.0,0.0,Advanced,Try today,Skyvern-AI/skyvern is a Python project for General User: Automate browser based workflows with AI,It maps to General User needs with an evidence-based score of 88.66.,"Turn skyvern into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 22186"", ""Forks: 2079"", ""Language: Python"", ""License: AGPL-3.0"", ""README length: 24848"", ""Topics: ai, api, automation, browser, browser-automation, computer, gpt, llm, playwright, powerautomate, puppeteer, python, rpa, selenium, vision, workflow""]",[],high,Python,"[""ai"", ""api"", ""automation"", ""browser"", ""browser-automation"", ""computer"", ""gpt"", ""llm"", ""playwright"", ""powerautomate"", ""puppeteer"", ""python"", ""rpa"", ""selenium"", ""vision"", ""workflow""]",22186,2079,213,AGPL-3.0,2026-07-11T06:19:13Z,2026-07-02,2026-07-11,12,,,,,live_github_api,,
2026-07-11,8,trip2g/trip2g,https://github.com/trip2g/trip2g,general_user,"[""general_user""]",88.64,100.0,12.0,12.5,82.84,86.61,95,75.0,65,100.0,15,Intermediate,Try today,"trip2g/trip2g is a Go project for General User: Open-source MCP knowledge mesh - self-host your second brain, expose it to AI agents, federate with peers.",It maps to General User needs with an evidence-based score of 88.64.,"Turn trip2g into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 23"", ""Forks: 1"", ""Language: Go"", ""License: MIT"", ""README length: 16917"", ""Topics: ai-agent-memory, cms, digital-garden, golang, knowledge-base, markdown, mcp-server, obsidian, obsidian-publish, self-hosted, static-site-generator""]","[""many open issues relative to stars""]",high,Go,"[""ai-agent-memory"", ""cms"", ""digital-garden"", ""golang"", ""knowledge-base"", ""markdown"", ""mcp-server"", ""obsidian"", ""obsidian-publish"", ""self-hosted"", ""static-site-generator""]",23,1,4,MIT,2026-07-11T06:24:02Z,2026-07-10,2026-07-11,2,,,,,live_github_api,,
2026-07-11,9,javinizer/javinizer-go,https://github.com/javinizer/javinizer-go,general_user,"[""general_user""]",88.45,90.5,24.5,25.0,81.38,88.98,83,75.0,65,100.0,0.0,Intermediate,Try today,javinizer/javinizer-go is a Go project for General User: Javinizer written in Go and Svelte. This is a modern replacement for the original Javinizer. (NSFW) Organize your local Japanese Adult Video (JAV) library.,It maps to General User needs with an evidence-based score of 88.45.,"Turn javinizer-go into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 74"", ""Forks: 15"", ""Language: Go"", ""License: MIT"", ""README length: 23884"", ""Topics: cli, desktop-app, docker, go, jav, media-organizer, metadata-scraper, rest-api, self-hosted, sqlite, svelte, sveltekit, tui, wails, web-ui""]",[],high,Go,"[""cli"", ""desktop-app"", ""docker"", ""go"", ""jav"", ""media-organizer"", ""metadata-scraper"", ""rest-api"", ""self-hosted"", ""sqlite"", ""svelte"", ""sveltekit"", ""tui"", ""wails"", ""web-ui""]",74,15,5,MIT,2026-07-11T06:21:48Z,2026-07-11,2026-07-11,1,,,,,live_github_api,,
2026-07-11,10,im4codes/imcodes,https://github.com/im4codes/imcodes,general_user,"[""general_user""]",88.33,100.0,12.0,0.0,88.64,94.02,83,45.0,65,100.0,0.0,Intermediate,Try today,"im4codes/imcodes is a TypeScript project for General User: The IM for agents. Shared Agent Context & Memory, supervised execution, and cross-agent audit across AI providers.",It maps to General User needs with an evidence-based score of 88.33.,"Turn imcodes into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 846"", ""Forks: 116"", ""Language: TypeScript"", ""License: MIT"", ""README length: 31644"", ""Topics: ai, ai-agents, automation, claude, claude-code, codex, codex-cli, gemini, gemini-cli, instant-messaging, openai, openclaw""]",[],high,TypeScript,"[""ai"", ""ai-agents"", ""automation"", ""claude"", ""claude-code"", ""codex"", ""codex-cli"", ""gemini"", ""gemini-cli"", ""instant-messaging"", ""openai"", ""openclaw""]",846,116,0,MIT,2026-07-11T06:14:14Z,2026-07-07,2026-07-11,2,,,,,live_github_api,,
