date,rank_today,full_name,html_url,primary_audience,audience_tags,overall_insight_score,general_user_score,data_analyst_score,data_scientist_score,usefulness_score,momentum_score,reproducibility_score,data_asset_score,dashboard_readiness_score,maintenance_score,risk_score,difficulty_level,recommended_action,one_sentence_summary,why_it_matters,portfolio_project_idea,evidence,risk_flags,confidence,language,topics,stars,forks,open_issues,license,pushed_at,first_seen_date,last_seen_date,days_seen,rank_previous,rank_change,star_delta_since_previous_seen,fork_delta_since_previous_seen,source_status,image_asset_path,image_prompt_path
2026-08-27,1,coleam00/Archon,https://github.com/coleam00/Archon,general_user,"[""general_user""]",96.97,100.0,12.0,12.5,99.83,100.0,95,75.0,65,100.0,0.0,Intermediate,Try today,coleam00/Archon is a TypeScript project for General User: The first open-source harness builder for AI coding. Make AI coding deterministic and repeatable.,It maps to General User needs with an evidence-based score of 96.97.,"Turn Archon into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 23290"", ""Forks: 3465"", ""Language: TypeScript"", ""License: MIT"", ""README length: 19131"", ""Topics: ai, automation, bun, claude, cli, coding-assistant, developer-tools, typescript, workflow-engine, yaml""]",[],high,TypeScript,"[""ai"", ""automation"", ""bun"", ""claude"", ""cli"", ""coding-assistant"", ""developer-tools"", ""typescript"", ""workflow-engine"", ""yaml""]",23290,3465,273,MIT,2026-08-27T15:05:03Z,2026-07-18,2026-08-27,5,,,,,live_github_api,,
2026-08-27,2,eracle/OpenOutreach,https://github.com/eracle/OpenOutreach,general_user,"[""general_user""]",95.73,100.0,30.5,18.5,94.62,96.53,100.0,75.0,65,100.0,0.0,Intermediate,Try today,"eracle/OpenOutreach is a Python project for General User: Open-source AI agent for B2B lead generation — describe your product, it finds the people who fit and explains why each one does, then exports a CSV your cold-email tool can send. Self-hosted CLI.",It maps to General User needs with an evidence-based score of 95.73.,"Turn OpenOutreach into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 2828"", ""Forks: 534"", ""Language: Python"", ""License: GPL-3.0"", ""README length: 24277"", ""Topics: agent, agentic, agentic-marketing, agentic-workflow, automation, b2b, email-automation, icp, lead-generation, lead-qualification, llm, marketing, marketing-automation, outreach, prospecting, sales-intelligence, self-hosted""]",[],high,Python,"[""agent"", ""agentic"", ""agentic-marketing"", ""agentic-workflow"", ""automation"", ""b2b"", ""email-automation"", ""icp"", ""lead-generation"", ""lead-qualification"", ""llm"", ""marketing"", ""marketing-automation"", ""outreach"", ""prospecting"", ""sales-intelligence"", ""self-hosted""]",2828,534,0,GPL-3.0,2026-08-27T14:42:32Z,2026-07-24,2026-08-27,7,,,,,live_github_api,,
2026-08-27,3,unslothai/unsloth,https://github.com/unslothai/unsloth,general_user,"[""general_user""]",94.82,80.5,18.0,43.0,91.22,100.0,100.0,95.0,65,100.0,0.0,Advanced,Try today,"unslothai/unsloth is a Python project for General User: Local UI to run and train LLMs and diffusion models, including Qwen3.8, Kimi K3, MiniMax-H3, Gemma 4, DeepSeek-V4, FLUX and more.",It maps to General User needs with an evidence-based score of 94.82.,"Turn unsloth into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 74963"", ""Forks: 6793"", ""Language: Python"", ""License: Apache-2.0"", ""README length: 21994"", ""Topics: agent, ai, chatgpt, deepseek, fine-tuning, gemma, image-generation, llama, llm, llms, openai, python, qwen, reinforcement-learning, self-hosted, stable-diffusion, text-to-speech, tts, ui, unsloth""]",[],high,Python,"[""agent"", ""ai"", ""chatgpt"", ""deepseek"", ""fine-tuning"", ""gemma"", ""image-generation"", ""llama"", ""llm"", ""llms"", ""openai"", ""python"", ""qwen"", ""reinforcement-learning"", ""self-hosted"", ""stable-diffusion"", ""text-to-speech"", ""tts"", ""ui"", ""unsloth""]",74963,6793,1398,Apache-2.0,2026-08-27T15:06:29Z,2026-07-02,2026-08-27,60,,,,,live_github_api,,
2026-08-27,4,tianma-if/edgeever,https://github.com/tianma-if/edgeever,general_user,"[""general_user""]",94.72,90.5,12.0,24.5,88.36,94.86,100.0,95.0,65,100.0,0.0,Intermediate,Try today,"tianma-if/edgeever is a HTML project for General User: Serverless, 100% free, and open-source Evernote alternative on Cloudflare with native MCP | 无需服务器、0费用、原生支持 AI Agent 的开源自托管『印象笔记』",It maps to General User needs with an evidence-based score of 94.72.,"Turn edgeever into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 1264"", ""Forks: 685"", ""Language: HTML"", ""License: AGPL-3.0"", ""README length: 19818"", ""Topics: cloudflare, cloudflare-d1, cloudflare-r2, cloudflare-workers, electron, evernote, evernote-alternative, hono, knowledge-base, mcp, note-taking, notes, obsidian, personal-knowledge-base, pwa, pwa-app, self-hosted, self-hosting, tiptap, workers""]",[],high,HTML,"[""cloudflare"", ""cloudflare-d1"", ""cloudflare-r2"", ""cloudflare-workers"", ""electron"", ""evernote"", ""evernote-alternative"", ""hono"", ""knowledge-base"", ""mcp"", ""note-taking"", ""notes"", ""obsidian"", ""personal-knowledge-base"", ""pwa"", ""pwa-app"", ""self-hosted"", ""self-hosting"", ""tiptap"", ""workers""]",1264,685,27,AGPL-3.0,2026-08-27T15:00:47Z,2026-07-08,2026-08-27,26,,,,,live_github_api,,
2026-08-27,5,rush86999/atom,https://github.com/rush86999/atom,general_user,"[""general_user""]",94.17,100.0,18.0,18.5,91.73,94.1,95,75.0,65,100.0,0.0,Advanced,Try today,"rush86999/atom is a Python project for General User: Atom Agent, Open-Source Governed AI Agent Platform for Self-Hosted Automation",It maps to General User needs with an evidence-based score of 94.17.,"Turn atom into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 877"", ""Forks: 93"", ""Language: Python"", ""License: AGPL-3.0"", ""README length: 19067"", ""Topics: agentic-workflow, ai, ai-agent, calendar, finance, gdrive, gmail, google-calendar, notion, productivity, scheduler, shopify, slack, tasks, zoho, zoom""]",[],high,Python,"[""agentic-workflow"", ""ai"", ""ai-agent"", ""calendar"", ""finance"", ""gdrive"", ""gmail"", ""google-calendar"", ""notion"", ""productivity"", ""scheduler"", ""shopify"", ""slack"", ""tasks"", ""zoho"", ""zoom""]",877,93,0,AGPL-3.0,2026-08-27T14:16:03Z,2026-07-12,2026-08-27,35,,,,,live_github_api,,
2026-08-27,6,kestra-io/kestra,https://github.com/kestra-io/kestra,general_user,"[""general_user""]",93.52,90.5,37.0,0.0,95.72,100.0,83,75.0,65,100.0,0.0,Intermediate,Try today,kestra-io/kestra is a Java project for General User: Event Driven Orchestration & Scheduling Platform for Mission Critical Applications,It maps to General User needs with an evidence-based score of 93.52.,"Turn kestra into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 27934"", ""Forks: 2946"", ""Language: Java"", ""License: Apache-2.0"", ""README length: 13786"", ""Topics: ai-agents, automation, control-plane, data-engineering, data-orchestration, data-orchestrator, devops, etl, hacktoberfest, high-availability, infra-automation, infra-ops, infrastructure-as-code, java, low-code, orchestration, pipeline, pipeline-as-code, scheduler, workflow""]",[],high,Java,"[""ai-agents"", ""automation"", ""control-plane"", ""data-engineering"", ""data-orchestration"", ""data-orchestrator"", ""devops"", ""etl"", ""hacktoberfest"", ""high-availability"", ""infra-automation"", ""infra-ops"", ""infrastructure-as-code"", ""java"", ""low-code"", ""orchestration"", ""pipeline"", ""pipeline-as-code"", ""scheduler"", ""workflow""]",27934,2946,683,Apache-2.0,2026-08-27T15:13:41Z,2026-07-02,2026-08-27,20,,,,,live_github_api,,
2026-08-27,7,awesome-selfhosted/awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted,general_user,"[""general_user""]",91.82,68.0,12.0,24.5,85.6,100.0,100.0,95.0,65,100.0,0.0,Intermediate,Try today,awesome-selfhosted/awesome-selfhosted is a unavailable project for General User: A list of Free Software network services and web applications which can be hosted on your own servers,It maps to General User needs with an evidence-based score of 91.82.,"Turn awesome-selfhosted into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 315537"", ""Forks: 14829"", ""Language: unavailable"", ""License: NOASSERTION"", ""README length: 328176"", ""Topics: awesome, awesome-list, cloud, free-software, hosting, privacy, self-hosted, selfhosted""]",[],high,unavailable,"[""awesome"", ""awesome-list"", ""cloud"", ""free-software"", ""hosting"", ""privacy"", ""self-hosted"", ""selfhosted""]",315537,14829,0,NOASSERTION,2026-08-27T15:08:33Z,2026-08-27,2026-08-27,1,,,,,live_github_api,,
2026-08-27,8,awesome-foss/awesome-sysadmin,https://github.com/awesome-foss/awesome-sysadmin,general_user,"[""general_user""]",91.72,78.0,12.0,12.5,90.1,100.0,95,75.0,65,100.0,0.0,Intermediate,Try today,awesome-foss/awesome-sysadmin is a unavailable project for General User: A curated list of amazingly awesome open-source sysadmin resources.,It maps to General User needs with an evidence-based score of 91.72.,"Turn awesome-sysadmin into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 34996"", ""Forks: 2103"", ""Language: unavailable"", ""License: NOASSERTION"", ""README length: 74989"", ""Topics: awesome, awesome-list, devops, list, ops, self-hosted, software, sre, sysadmin""]",[],high,unavailable,"[""awesome"", ""awesome-list"", ""devops"", ""list"", ""ops"", ""self-hosted"", ""software"", ""sre"", ""sysadmin""]",34996,2103,0,NOASSERTION,2026-08-27T15:09:19Z,2026-08-27,2026-08-27,1,,,,,live_github_api,,
2026-08-27,9,Squirreljetpack/matchmaker,https://github.com/Squirreljetpack/matchmaker,general_user,"[""general_user""]",90.7,90.5,12.0,12.5,84.25,91.39,95,75.0,65,100.0,0.0,Advanced,Try today,Squirreljetpack/matchmaker is a Rust project for General User: powerful multi-purpose fuzzy searcher,It maps to General User needs with an evidence-based score of 90.70.,"Turn matchmaker into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 238"", ""Forks: 12"", ""Language: Rust"", ""License: NOASSERTION"", ""README length: 15375"", ""Topics: cli, filesystem, fuzzy-search, fzf, productivity, ratatui, rust, terminal, tokio, tui""]",[],high,Rust,"[""cli"", ""filesystem"", ""fuzzy-search"", ""fzf"", ""productivity"", ""ratatui"", ""rust"", ""terminal"", ""tokio"", ""tui""]",238,12,0,NOASSERTION,2026-08-27T14:10:29Z,2026-07-03,2026-08-27,14,,,,,live_github_api,,
2026-08-27,10,superplanehq/superplane,https://github.com/superplanehq/superplane,general_user,"[""general_user""]",90.44,100.0,24.5,12.5,96.28,97.93,71,45.0,65,100.0,0.0,Advanced,Try today,superplanehq/superplane is a Go project for General User: The open source control plane for agentic engineering.,It maps to General User needs with an evidence-based score of 90.44.,"Turn superplane into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 5553"", ""Forks: 611"", ""Language: Go"", ""License: Apache-2.0"", ""README length: 22474"", ""Topics: automation, control-plane, devops, event-driven, go, kubernetes, platform-engineering, python, react, release-automation, self-hosted, workflow-automation""]",[],high,Go,"[""automation"", ""control-plane"", ""devops"", ""event-driven"", ""go"", ""kubernetes"", ""platform-engineering"", ""python"", ""react"", ""release-automation"", ""self-hosted"", ""workflow-automation""]",5553,611,519,Apache-2.0,2026-08-27T15:12:53Z,2026-07-03,2026-08-27,24,,,,,live_github_api,,
